"Customer","Article.Code","Purchase.Index","Document.Date","Time.Diff"
1003341,"AMFW010000",1,2023-04-27,NA
1003341,"AWK8010000",1,2023-04-27,NA
1003344,"A2K6010000",1,2022-12-12,NA
1003344,"AW9A010000",1,2022-12-12,NA
1003344,"AX10010000",1,2022-12-12,NA
1003344,"VMNW010000",1,2022-12-12,NA
1003344,"VMRJ010000",1,2022-12-12,NA
1003346,"AWK7010000",1,2022-07-27,NA
1003348,"AVHSG0350",1,2022-07-09,NA
1003348,"AVHSG0308",1,2022-12-12,NA
1003348,"AWK8010000",1,2022-12-12,NA
1003389,"AR5X010000",1,2022-09-26,NA
1003401,"AW9X010000",1,2022-02-12,NA
1003412,"AT2P010000",1,2021-09-24,NA
1003412,"AHTL010000",1,2021-09-24,NA
1003412,"AR5K010000",1,2021-09-24,NA
1003419,"AVHSG0346",1,2022-11-25,NA
1003419,"A09A700000-1",1,2023-02-26,NA
1003419,"AMFR010000",1,2023-02-26,NA
1003419,"AMFW010000",1,2023-02-26,NA
1003419,"AWK7010000",1,2023-02-26,NA
1003419,"VN5M010000",1,2023-02-26,NA
1003419,"VN63010000",1,2023-02-26,NA
1003419,"VP2R010001",1,2023-02-26,NA
1003443,"AX10010000",1,2023-02-07,NA
1003443,"AVHSG0322",1,2023-03-28,NA
1003443,"AW9L010000",1,2023-07-12,NA
1003443,"AW9R010000",1,2023-07-12,NA
1003443,"AY5C010000",1,2023-07-12,NA
1003444,"AWK8010000",1,2021-09-09,NA
1003444,"AX15010000",1,2021-09-09,NA
1003444,"AX18010000",1,2021-09-09,NA
1003444,"AVHSG0249",1,2022-03-27,NA
1003444,"AVHSG0280",1,2022-06-06,NA
1003444,"AX18010000",2,2022-07-31,325
1003444,"AVHSG0260",1,2022-11-11,NA
1003444,"AVHSG0392",1,2022-11-11,NA
1003444,"AWK8010000",2,2022-11-11,428
1003444,"AVHSG0288",1,2023-04-04,NA
1003456,"ARM2010000",1,2021-11-13,NA
1003456,"AVHSG0229",1,2021-11-13,NA
1003456,"AW9G010000",1,2021-11-13,NA
1003456,"A409010000",1,2022-02-15,NA
1003456,"A7H1010000",1,2022-02-15,NA
1003456,"AMFR010000",1,2022-02-15,NA
1003456,"AMFW010000",1,2022-02-15,NA
1003456,"AWLC010000",1,2022-02-15,NA
1003456,"AX10010000",1,2022-02-15,NA
1003456,"AMFR010000",2,2022-07-07,142
1003456,"AWK7010000",1,2022-07-07,NA
1003456,"AMFT010000",1,2022-10-16,NA
1003456,"AW9G010000",2,2022-10-16,337
1003456,"A7RX010000",1,2023-01-19,NA
1003456,"AW9A010000",1,2023-01-19,NA
1003456,"AWK8010000",1,2023-01-19,NA
1003456,"AYG4010000",1,2023-01-19,NA
1003456,"VMPE010000",1,2023-01-19,NA
1003456,"VMPW010000",1,2023-01-19,NA
1003483,"AWK7010000",1,2021-12-21,NA
1003483,"AX18010000",1,2021-12-21,NA
1003483,"AYFM010000",1,2021-12-21,NA
1003483,"AVHSG0216",1,2022-12-12,NA
1003483,"AVHSG0237",1,2022-12-12,NA
1003483,"VMJN010000",1,2022-12-12,NA
1003483,"AVHSG0216",2,2023-07-12,212
1003483,"AVHSG0244",1,2023-07-12,NA
1003487,"AR3C010000",1,2022-11-30,NA
1003487,"AR5K010000",1,2022-11-30,NA
1003487,"AR5X010000",1,2022-11-30,NA
1003487,"AWK7010000",1,2022-11-30,NA
1003487,"VMPW010000",1,2022-11-30,NA
1003584,"A09A700000-1",1,2022-07-31,NA
1003584,"AWGM010000",1,2022-07-31,NA
1003605,"AR3G010000",1,2022-08-08,NA
1003662,"AR5Y010000",1,2021-11-15,NA
1003662,"A09A700000-1",1,2022-07-08,NA
1003662,"AR5X010000",1,2022-07-08,NA
1003662,"A09A700000-1",2,2022-08-21,44
1003662,"AR5Y010000",2,2022-08-21,279
1003662,"AR5X010000",2,2023-04-29,295
1003690,"AVHSG0229",1,2021-09-09,NA
1003690,"AVHSG0229",2,2021-09-09,0
1003690,"AX10010000",1,2021-09-09,NA
1003690,"AMFT010000",1,2022-02-24,NA
1003690,"AWK8010000",1,2022-02-24,NA
1003690,"AWK8010000",2,2022-08-07,164
1003690,"AVHSG0319",1,2022-12-22,NA
1003690,"AX10010000",2,2022-12-22,469
1003690,"AX14010000",1,2022-12-22,NA
1003690,"VMPE010000",1,2022-12-22,NA
1003723,"AX18010000",1,2022-04-22,NA
1003723,"AVHSG0216",1,2022-07-22,NA
1003723,"AWGM010000",1,2022-12-26,NA
1003723,"AX0E010000",1,2022-12-26,NA
1003723,"AVHSG0216",2,2023-02-03,196
1003723,"AWGM010000",2,2023-02-25,61
1003723,"AX0F010000",1,2023-04-13,NA
1003723,"AWGM010000",3,2023-06-23,118
1003723,"AX18010000",2,2023-06-23,427
1003739,"A5HX010000",1,2021-11-22,NA
1003739,"AFHY010000",1,2021-11-22,NA
1003746,"A14Y010000",1,2021-08-04,NA
1003746,"A15101J000",1,2021-11-18,NA
1003746,"A14Y010000",2,2022-08-11,372
1003746,"A15101J000",2,2022-08-11,266
1003746,"A14Y010000",3,2022-08-11,0
1003818,"AMY5010000",1,2022-05-17,NA
1003839,"AVHSG0276",1,2021-12-12,NA
1003903,"AR5X010000",1,2021-09-09,NA
1003903,"AR61010000",1,2021-09-09,NA
1003903,"AX14010000",1,2021-09-09,NA
1003907,"A0RF010000",1,2021-09-24,NA
1003907,"AEY9010003",1,2021-09-24,NA
1003907,"AR5Y010000",1,2021-09-24,NA
1003907,"AX0F010000",1,2021-09-24,NA
1003907,"AYG4010000",1,2021-10-14,NA
1003921,"A3K1010000",1,2021-12-10,NA
1003921,"A3JY010000",1,2022-01-22,NA
1003921,"A3K1010000",2,2022-01-22,43
1003921,"AW9R010000",1,2022-04-23,NA
1003921,"A3JY010000",2,2022-07-02,161
1003921,"AW9R010000",2,2022-09-22,152
1003921,"AW9R010000",3,2022-10-19,27
1003921,"AX10010000",1,2022-12-26,NA
1003921,"AR5X010000",1,2023-02-12,NA
1003921,"AW9A010000",1,2023-02-12,NA
1003921,"VMPP010000",1,2023-02-12,NA
1003921,"AW9R010000",4,2023-03-13,145
1003921,"AX11010000",1,2023-05-11,NA
1003921,"VMPP010000",2,2023-05-11,88
1003921,"A09A700000-1",1,2023-06-29,NA
1003921,"AEY9010004",1,2023-06-29,NA
1003921,"AVHSG0244",1,2023-06-29,NA
1003921,"AWK8010000",1,2023-06-29,NA
1003927,"AR5X010000",1,2022-06-06,NA
1003935,"AX1A010000",1,2023-07-08,NA
1003946,"AWGM010000",1,2021-10-10,NA
1004017,"AVHSG0270",1,2021-09-04,NA
1004044,"AWK7010000",1,2023-03-14,NA
1004044,"AX10010000",1,2023-03-14,NA
1004044,"AX18010000",1,2023-03-14,NA
1004044,"VN6J010000",1,2023-03-14,NA
1004089,"AWK8010000",1,2021-09-26,NA
1004089,"A3K4010000",1,2021-12-06,NA
1004089,"AMF5010000",1,2021-12-06,NA
1004089,"AWGM010000",1,2021-12-06,NA
1004089,"A3TX010000",1,2023-07-25,NA
1004089,"AEY9010004",1,2023-07-25,NA
1004089,"AWK8010000",2,2023-07-25,667
1004089,"AX18010000",1,2023-07-25,NA
1004103,"AVHSG0249",1,2022-07-31,NA
1004103,"AYFM010000",1,2022-07-31,NA
1004118,"A1XG010000",1,2022-05-09,NA
1004118,"A3TX010000",1,2022-05-09,NA
1004118,"A1XG010000",2,2022-11-24,199
1004118,"AR5X010000",1,2022-11-24,NA
1004126,"A0K6010000",1,2021-09-18,NA
1004126,"AEY9010003",1,2021-09-18,NA
1004126,"AW9L010000",1,2021-09-18,NA
1004126,"AYG4010000",1,2021-09-18,NA
1004126,"A0K6010000",2,2021-09-18,0
1004126,"AEY9010003",2,2021-09-18,0
1004126,"AW9R010000",1,2021-09-18,NA
1004126,"AYG4010000",2,2021-09-18,0
1004126,"A0K6010000",3,2021-11-20,63
1004126,"A3JX010000",1,2021-11-20,NA
1004126,"A3K0010000",1,2021-11-20,NA
1004126,"AW9X010000",1,2021-11-20,NA
1004126,"AWLE010000",1,2022-01-15,NA
1004126,"AX11010000",1,2022-01-15,NA
1004126,"AX18010000",1,2022-01-15,NA
1004126,"A7RX010000",1,2022-02-19,NA
1004126,"A0K6010000",4,2022-03-26,126
1004126,"AWK8010000",1,2022-03-26,NA
1004126,"AXFA010000",1,2022-03-26,NA
1004126,"A0K6010000",5,2022-05-28,63
1004126,"A7RX010000",2,2022-05-28,98
1004126,"A0RF010000",1,2022-07-09,NA
1004126,"AVHSG0216",1,2022-07-09,NA
1004126,"A0RF010000",2,2022-10-01,84
1004126,"A7RX010000",3,2022-10-01,126
1004126,"AWLE010000",2,2022-11-05,294
1004126,"AX1A010000",1,2022-11-05,NA
1004126,"AX18010000",2,2023-06-11,512
1004158,"A3TX010000",1,2023-04-29,NA
1004158,"AVHSG0322",1,2023-04-29,NA
1004183,"A14G010000",1,2021-10-29,NA
1004183,"AW9X010000",1,2021-10-29,NA
1004183,"AX14010000",1,2021-10-29,NA
1004183,"AVHSG0346",1,2022-09-06,NA
1004201,"AX09010000",1,2023-06-18,NA
1004201,"AX0A010000",1,2023-06-19,NA
1004201,"AX1A010000",1,2023-06-19,NA
1004205,"A3TX010000",1,2022-10-29,NA
1004205,"A3K0010000",1,2022-10-31,NA
1004205,"AR5X010000",1,2022-10-31,NA
1004205,"A3JX010000",1,2022-10-31,NA
1004229,"AMF5010000",1,2021-12-15,NA
1004229,"AR5L010000",1,2021-12-15,NA
1004229,"AR5N010000",1,2021-12-15,NA
1004229,"AMFR010000",1,2022-07-02,NA
1004229,"AMFW010000",1,2022-07-02,NA
1004229,"AWK8010000",1,2022-07-02,NA
1004229,"AMFR010000",2,2022-10-26,116
1004229,"AR5L010000",2,2022-10-26,315
1004229,"AR5P010000",1,2022-10-26,NA
1004274,"AMFR010000",1,2023-01-29,NA
1004274,"AWK7010000",1,2023-01-29,NA
1004274,"AY5C010000",1,2023-01-29,NA
1004274,"AMFT010000",1,2023-03-18,NA
1004274,"AWK8010000",1,2023-03-18,NA
1004274,"AVHSG0321",1,2023-04-30,NA
1004276,"A0K6010000",1,2022-01-22,NA
1004276,"A2K4010000",1,2022-01-22,NA
1004276,"AEY9010003",1,2022-01-22,NA
1004276,"AMF5010000",1,2022-01-22,NA
1004305,"AMFR010000",1,2022-04-02,NA
1004305,"AMFW010000",1,2022-04-02,NA
1004305,"AWK7010000",1,2022-04-02,NA
1004329,"AVHSG0244",1,2021-12-15,NA
1004329,"AWK8010000",1,2021-12-15,NA
1004342,"A09A700000-1",1,2023-05-21,NA
1004342,"AWK7010000",1,2023-05-21,NA
1004342,"A09A700000-1",2,2023-05-21,0
1004342,"AWK7010000",2,2023-05-21,0
1004346,"AMFR010000",1,2022-09-26,NA
1004346,"AMFW010000",1,2022-09-26,NA
1004346,"AWK7010000",1,2022-09-26,NA
1004346,"AXFA010000",1,2022-09-26,NA
1004383,"AWLE010000",1,2021-12-14,NA
1004383,"A3JX010000",1,2022-01-04,NA
1004383,"AWK7010000",1,2022-01-04,NA
1004383,"AX10010000",1,2022-01-04,NA
1004386,"AEY9010003",1,2021-08-23,NA
1004386,"AW9X010000",1,2021-08-23,NA
1004386,"AWK8010000",1,2021-08-23,NA
1004386,"AX0E010000",1,2021-08-23,NA
1004386,"AX0F010000",1,2021-11-11,NA
1004386,"AX11010000",1,2021-11-11,NA
1004386,"AWGM010000",1,2021-11-18,NA
1004386,"AX18010000",1,2021-11-18,NA
1004386,"AVHSG0248",1,2023-03-04,NA
1004386,"VMNW010000",1,2023-03-04,NA
1004386,"AW9X010000",2,2023-05-07,622
1004386,"AWLE010000",1,2023-05-07,NA
1004386,"AVHSG0464",1,2023-07-23,NA
1004386,"AVHSG0480",1,2023-07-23,NA
1004386,"VMRJ010000",1,2023-07-23,NA
1004389,"AX14010000",1,2022-03-05,NA
1004448,"A14Y010000",1,2021-08-14,NA
1004448,"A3K1010000",1,2021-08-14,NA
1004448,"A3K4010000",1,2021-11-29,NA
1004448,"AVHSG0216",1,2021-11-29,NA
1004448,"AWGM010000",1,2021-11-29,NA
1004448,"AX10010000",1,2022-01-10,NA
1004448,"AX15010000",1,2022-01-10,NA
1004448,"AX15010000",2,2022-05-28,138
1004448,"AVHSG0364",1,2022-09-20,NA
1004448,"AX15010000",3,2023-03-16,292
1004475,"AR5L010000",1,2022-04-17,NA
1004475,"AVHSG0308",1,2022-12-12,NA
1004475,"AR5L010000",2,2023-06-25,434
1004505,"AMFW010000",1,2023-02-06,NA
1004505,"AWK7010000",1,2023-02-06,NA
1004520,"VNHY010000",1,2022-11-05,NA
1004520,"AVHSG0362",1,2022-11-25,NA
1004520,"AW9H010000",1,2022-11-25,NA
1004520,"AVHSG0389",1,2023-02-26,NA
1004520,"AW9R010000",1,2023-02-26,NA
1004520,"VN5M010000",1,2023-02-26,NA
1004520,"AW9R010000",2,2023-05-07,70
1004520,"AX18010000",1,2023-05-07,NA
1004520,"AW9L010000",1,2023-06-15,NA
1004543,"A2K4010000",1,2021-08-11,NA
1004543,"A2K4010000",2,2022-03-21,222
1004543,"A2K6010000",1,2022-03-21,NA
1004543,"A2K4010000",3,2022-10-08,201
1004543,"A2K6010000",2,2022-12-03,257
1004574,"AW9T010000",1,2022-10-31,NA
1004574,"AX15010000",1,2023-07-05,NA
1004592,"AEY9010004",1,2023-07-15,NA
1004592,"AR5X010000",1,2023-07-15,NA
1004592,"VN5R010000",1,2023-07-15,NA
1004614,"AVHSG0268",1,2021-09-09,NA
1004619,"AVHSG0444",1,2023-07-23,NA
1004619,"AVHSG0465",1,2023-07-23,NA
1004633,"AR5Y010000",1,2021-10-10,NA
1004633,"AR5Y010000",2,2023-03-03,509
1004672,"A24N010000",1,2022-05-03,NA
1004678,"AVHSG0322",1,2022-04-22,NA
1004678,"AWK7010000",1,2022-04-22,NA
1004678,"AVHSG0244",1,2022-07-29,NA
1004747,"AVHSG0280",1,2022-07-31,NA
1004747,"AVHSG0308",1,2022-07-31,NA
1004747,"AX14010000",1,2022-07-31,NA
1004761,"AR5Y010000",1,2021-09-25,NA
1004761,"AR62010000",1,2021-09-25,NA
1004775,"AR5L010000",1,2022-09-03,NA
1004775,"AR5P010000",1,2022-09-03,NA
1004797,"AMFR010000",1,2022-03-27,NA
1004797,"AMFW010000",1,2022-03-27,NA
1004797,"AWK7010000",1,2022-03-27,NA
1004797,"AX10010000",1,2022-03-27,NA
1004797,"AVHSG0322",1,2022-11-25,NA
1004797,"AWK7010000",2,2022-11-25,243
1004797,"AMFR010000",2,2023-01-07,286
1004797,"AW9R010000",1,2023-01-07,NA
1004797,"AWK7010000",3,2023-01-07,43
1004797,"AX10010000",2,2023-01-07,286
1004805,"AX0E010000",1,2023-04-09,NA
1004805,"AWK7010000",1,2023-07-08,NA
1004805,"VMPE010000",1,2023-07-08,NA
1004806,"AMFR010000",1,2021-08-08,NA
1004806,"AWK7010000",1,2021-08-08,NA
1004829,"AX10010000",1,2022-02-20,NA
1004829,"AX14010000",1,2022-02-20,NA
1004829,"AX18010000",1,2022-02-20,NA
1004834,"VMPP010000",1,2022-06-17,NA
1004851,"VN5T010000",1,2023-06-07,NA
1004851,"VN60010000",1,2023-06-07,NA
1004851,"AR5K010000",1,2023-07-23,NA
1004851,"AX0E010000",1,2023-07-23,NA
1004851,"VN5T010000",2,2023-07-23,46
1004851,"VN60010000",2,2023-07-23,46
1004857,"AR5Y010000",1,2023-06-29,NA
1004857,"AR62010000",1,2023-06-29,NA
1004876,"AMFW010000",1,2021-12-19,NA
1004876,"AWK7010000",1,2021-12-19,NA
1004876,"AXFA010000",1,2021-12-19,NA
1004876,"AVHSG0240",1,2022-06-23,NA
1004877,"AVHSG0237",1,2022-11-14,NA
1004881,"AAF3010000",1,2021-10-27,NA
1004881,"AG5G010000",1,2021-10-27,NA
1004881,"AWLC010000",1,2021-10-27,NA
1004881,"AVHSG0265",1,2021-11-27,NA
1004881,"AVHSG0274",1,2022-01-09,NA
1004881,"AG5G010000",2,2022-03-01,125
1004881,"A8AL010000",1,2022-04-19,NA
1004881,"AYFM010000",1,2022-04-19,NA
1004881,"A8AL010000",2,2022-06-11,53
1004881,"A3K4010000",1,2022-07-30,NA
1004881,"A8AL010000",3,2022-07-30,49
1004881,"AX10010000",1,2022-08-22,NA
1004881,"AX14010000",1,2022-08-22,NA
1004881,"AW9A010000",1,2022-08-28,NA
1004881,"AW9X010000",1,2022-08-28,NA
1004881,"AWK7010000",1,2022-09-10,NA
1004881,"AYFM010000",2,2022-09-10,144
1004881,"A8AL010000",4,2022-10-08,70
1004881,"A8AL010000",5,2022-12-10,63
1004881,"AW9A010000",2,2022-12-10,104
1004881,"A8AL010000",6,2023-03-05,85
1004881,"AMFW010000",1,2023-03-05,NA
1004881,"AWK7010000",2,2023-03-05,176
1004881,"AYFM010000",3,2023-03-05,176
1004881,"VN5M010000",1,2023-03-05,NA
1004881,"VN6J010000",1,2023-03-05,NA
1004881,"VP2R010001",1,2023-03-05,NA
1004881,"AMFR010000",1,2023-03-26,NA
1004881,"AW9A010000",3,2023-05-17,158
1004881,"A8AL010000",7,2023-06-17,104
1004881,"AVHSG0237",1,2023-06-17,NA
1004881,"AVHSG0237",2,2023-07-29,42
1004881,"AYFM010000",4,2023-07-29,146
1004887,"VNHY010000",1,2022-12-13,NA
1004891,"AVHSG0439",1,2023-07-23,NA
1004891,"AWK7010000",1,2023-07-23,NA
1004908,"A3TL010000",1,2022-01-06,NA
1004908,"AW9G010000",1,2022-01-06,NA
1004937,"A0RF010000",1,2021-09-24,NA
1004937,"AMF5010000",1,2021-09-24,NA
1004937,"AWGM010000",1,2021-09-24,NA
1004937,"AX0E010000",1,2021-09-24,NA
1004937,"AX18010000",1,2022-03-25,NA
1004937,"VP7P010000",1,2023-04-28,NA
1004943,"ACEY010000",1,2022-02-06,NA
1004971,"AVHSG0390",1,2022-11-11,NA
1004992,"AR3C010000",1,2022-10-12,NA
1004992,"AW9A010000",1,2022-10-12,NA
1004992,"AW9X010000",1,2022-10-12,NA
1004998,"AR5X010000",1,2022-10-07,NA
1004998,"VMNT010000",1,2022-10-07,NA
1004998,"VN5T010000",1,2023-07-02,NA
1004998,"VN60010000",1,2023-07-02,NA
1005015,"AVHSG0240",1,2022-07-12,NA
1005023,"AR3E010000",1,2022-04-07,NA
1005023,"AR3G010000",1,2022-04-07,NA
1005023,"AR3C010000",1,2022-05-08,NA
1005023,"AR3F010000",1,2022-05-08,NA
1005023,"AR5L010000",1,2022-12-12,NA
1005023,"AR5K010000",1,2023-01-16,NA
1005031,"A2K5010000",1,2022-03-04,NA
1005031,"AX18010000",1,2022-03-04,NA
1005031,"AMFR010000",1,2022-10-12,NA
1005031,"AMFW010000",1,2022-10-12,NA
1005031,"AXFA010000",1,2022-10-12,NA
1005031,"VNHY010000",1,2023-01-12,NA
1005031,"VMNT010000",1,2023-05-01,NA
1005065,"AR5N010000",1,2022-01-11,NA
1005065,"AR5Y010000",1,2022-01-11,NA
1005065,"AEY9010003",1,2022-11-06,NA
1005065,"AR5P010000",1,2022-11-06,NA
1005065,"AR5Y010000",2,2022-11-06,299
1005065,"AWK7010000",1,2022-11-06,NA
1005088,"AR5X010000",1,2022-02-26,NA
1005101,"AMFR010000",1,2022-08-08,NA
1005140,"AMF7010000",1,2022-07-24,NA
1005140,"AVHSG0240",1,2022-07-24,NA
1005140,"AYFM010000",1,2022-07-24,NA
1005148,"AR5K010000",1,2022-07-06,NA
1005148,"A0RF010000",1,2023-01-02,NA
1005148,"AW9X010000",1,2023-01-02,NA
1005151,"AVHSG0324",1,2022-04-10,NA
1005185,"AMFH010000",1,2022-12-12,NA
1005185,"AMFW010000",1,2022-12-12,NA
1005231,"ACEY010000",1,2021-11-26,NA
1005231,"ACEY010000",2,2022-11-14,353
1005231,"AEY9010003",1,2022-11-14,NA
1005263,"A2K6010000",1,2022-12-18,NA
1005264,"A3JY010000",1,2021-08-22,NA
1005264,"A3K1010000",1,2021-08-22,NA
1005264,"AHGT010000",1,2021-08-22,NA
1005264,"A3K0010000",1,2022-02-11,NA
1005300,"AMF5010000",1,2022-10-23,NA
1005300,"AWK7010000",1,2022-10-23,NA
1005300,"AEY9010003",1,2022-12-25,NA
1005300,"AMF5010000",2,2022-12-25,63
1005300,"AX0F010000",1,2022-12-25,NA
1005300,"AX11010000",1,2022-12-25,NA
1005308,"A2XA010000",1,2021-10-26,NA
1005314,"AW9R010000",1,2021-08-27,NA
1005314,"AMF5010000",1,2021-11-11,NA
1005314,"AX09010000",1,2021-11-11,NA
1005314,"AX14010000",1,2021-11-11,NA
1005314,"AX18010000",1,2021-11-11,NA
1005314,"AMF5010000",2,2022-04-07,147
1005314,"AVHSG0303",1,2022-04-07,NA
1005314,"AX18010000",2,2022-04-07,147
1005314,"AWGM010000",1,2022-11-11,NA
1005314,"AWK7010000",1,2022-11-11,NA
1005314,"VMPL010000",1,2022-11-11,NA
1005314,"VMPW010000",1,2022-11-11,NA
1005317,"AMFW010000",1,2021-11-01,NA
1005317,"AX18010000",1,2021-11-01,NA
1005317,"AX18010000",2,2022-01-28,88
1005317,"AMFR010000",1,2023-06-10,NA
1005317,"AWK8010000",1,2023-06-10,NA
1005317,"AX18010000",3,2023-06-10,498
1005379,"AEY9010003",1,2022-02-16,NA
1005379,"AWK8010000",1,2022-02-16,NA
1005379,"AX18010000",1,2022-05-01,NA
1005379,"AMF5010000",1,2022-06-25,NA
1005379,"AVHSG0217",1,2022-06-25,NA
1005379,"AR5X010000",1,2022-07-23,NA
1005379,"AVHSG0216",1,2022-07-23,NA
1005386,"AX0F010000",1,2022-01-27,NA
1005386,"AX10010000",1,2022-01-27,NA
1005406,"AR5L010000",1,2022-03-27,NA
1005406,"AR5Y010000",1,2022-03-27,NA
1005406,"AWLE010000",1,2022-03-27,NA
1005406,"AR5L010000",2,2022-06-06,71
1005406,"AR5Y010000",2,2022-06-06,71
1005406,"VMR0010000",1,2022-06-06,NA
1005406,"AR5Y010000",3,2022-09-09,95
1005406,"AMFH010000",1,2022-11-11,NA
1005406,"AR5L010000",3,2022-11-11,158
1005406,"AVHSG0444",1,2023-06-06,NA
1005406,"AX0E010000",1,2023-06-06,NA
1005433,"AW9A010000",1,2022-09-17,NA
1005497,"AVHSG0284",1,2022-03-06,NA
1005497,"AX11010000",1,2022-11-13,NA
1005497,"AX15010000",1,2022-11-13,NA
1005520,"AVHSG0292",1,2022-02-12,NA
1005527,"AX0F010000",1,2022-02-22,NA
1005537,"AWK8010000",1,2021-10-20,NA
1005537,"A0K6010000",1,2023-05-30,NA
1005537,"AWK8010000",2,2023-05-30,587
1005537,"VN5T010000",1,2023-05-30,NA
1005537,"VN6J010000",1,2023-05-30,NA
1005565,"AVHSG0273",1,2021-10-10,NA
1005565,"AX09010000",1,2021-10-10,NA
1005565,"AX18010000",1,2021-10-10,NA
1005565,"AR5L010000",1,2022-01-31,NA
1005565,"AX11010000",1,2022-01-31,NA
1005565,"AMFW010000",1,2023-06-16,NA
1005565,"VN5M010000",1,2023-06-16,NA
1005565,"VN5T010000",1,2023-06-16,NA
1005595,"AX09010000",1,2021-11-01,NA
1005640,"AR5K010000",1,2022-12-26,NA
1005684,"AW9X010000",1,2021-09-09,NA
1005687,"AWK8010000",1,2021-08-17,NA
1005687,"ANL6010000",1,2022-12-25,NA
1005687,"ANLH010000",1,2022-12-25,NA
1005687,"ANLJ010000",1,2022-12-25,NA
1005698,"AMFR010000",1,2022-11-11,NA
1005698,"AR3C010000",1,2022-11-11,NA
1005740,"VMR0010000",1,2022-11-11,NA
1005807,"AEY9010003",1,2022-09-26,NA
1005807,"AMFW010000",1,2022-09-26,NA
1005807,"AWGM010000",1,2022-09-26,NA
1005807,"AWK8010000",1,2022-09-26,NA
1005807,"AX0F010000",1,2022-09-26,NA
1005807,"AX10010000",1,2022-09-26,NA
1005807,"AXFA010000",1,2022-09-26,NA
1005807,"VMJN010000",1,2022-09-26,NA
1005835,"AMFR010000",1,2021-10-16,NA
1005835,"AMFW010000",1,2021-10-16,NA
1005835,"AWK7010000",1,2021-10-16,NA
1005835,"AX09010000",1,2021-10-16,NA
1005835,"AX18010000",1,2021-10-16,NA
1005838,"VN5M010000",1,2023-05-11,NA
1005838,"VN63010000",1,2023-05-11,NA
1005860,"AMF5010000",1,2021-11-14,NA
1005860,"AMFT010000",1,2021-11-14,NA
1005860,"AMFW010000",1,2021-11-14,NA
1005860,"AWLE010000",1,2021-11-14,NA
1005865,"A30F010000",1,2022-01-22,NA
1005865,"A30F010000",2,2023-05-08,471
1005865,"AG5G010000",1,2023-05-08,NA
1005865,"AX18010000",1,2023-06-08,NA
1005865,"VN5M010000",1,2023-06-08,NA
1005865,"VN63010000",1,2023-06-08,NA
1005918,"A409010000",1,2022-02-02,NA
1005918,"AMFR010000",1,2022-02-02,NA
1005918,"AVHSG0288",1,2022-02-02,NA
1005918,"AWK7010000",1,2022-02-02,NA
1005929,"A0RF010000",1,2021-10-03,NA
1005929,"AVHSG0240",1,2021-11-09,NA
1005929,"AVHSG0292",1,2022-03-18,NA
1005961,"AWK7010000",1,2023-05-30,NA
1006058,"AVHSG0205",1,2022-07-07,NA
1006058,"AVHSG0251",1,2022-07-07,NA
1006058,"AR3E010000",1,2022-08-09,NA
1006058,"AR5X010000",1,2022-08-09,NA
1006058,"AVHSG0439",1,2023-03-03,NA
1006062,"AYG4010000",1,2021-10-16,NA
1006062,"AW9A010000",1,2022-01-29,NA
1006062,"AW9G010000",1,2022-01-29,NA
1006062,"AX10010000",1,2022-07-31,NA
1006062,"VNHY010000",1,2022-12-26,NA
1006062,"A7RX010000",1,2023-01-15,NA
1006062,"AX11010000",1,2023-01-15,NA
1006062,"AX15010000",1,2023-01-15,NA
1006070,"AVHSG0249",1,2022-03-27,NA
1006070,"AVHSG0249",2,2022-11-11,229
1006070,"AVHSG0392",1,2022-11-11,NA
1006079,"AR5Y010000",1,2022-02-20,NA
1006079,"AX11010000",1,2022-02-20,NA
1006094,"A0RF010000",1,2021-11-06,NA
1006094,"A7RX010000",1,2021-11-06,NA
1006094,"AVHSG0216",1,2021-11-06,NA
1006094,"AWGM010000",1,2021-12-08,NA
1006094,"AX0F010000",1,2021-12-08,NA
1006094,"AX0F010000",2,2022-06-18,192
1006114,"A14H01J000",1,2022-01-14,NA
1006114,"A14Y010000",1,2022-01-14,NA
1006114,"AMFR010000",1,2023-05-26,NA
1006114,"AWK7010000",1,2023-05-26,NA
1006114,"AYFM010000",1,2023-05-26,NA
1006114,"VMNT010000",1,2023-05-26,NA
1006114,"VMPE010000",1,2023-05-26,NA
1006114,"AVHSG0265",1,2023-06-11,NA
1006114,"VMYJ010000",1,2023-06-11,NA
1006115,"AMFW010000",1,2022-08-03,NA
1006132,"AR5K010000",1,2022-01-23,NA
1006132,"AR5X010000",1,2022-01-23,NA
1006132,"AWK7010000",1,2022-01-23,NA
1006132,"AYCK010000",1,2022-01-23,NA
1006132,"VMJN010000",1,2022-01-23,NA
1006132,"AMF5010000",1,2022-09-09,NA
1006202,"A09A700000-1",1,2023-06-19,NA
1006202,"AHX0010000",1,2023-06-19,NA
1006202,"AVHSG0237",1,2023-06-19,NA
1006219,"AW9X010000",1,2022-06-09,NA
1006239,"AMFR010000",1,2022-07-31,NA
1006239,"AVHSG0249",1,2022-07-31,NA
1006263,"AVHSG0249",1,2021-11-11,NA
1006263,"AVHSG0260",1,2021-11-11,NA
1006263,"AVHSG0264",1,2021-11-27,NA
1006263,"AVHSG0265",1,2021-11-27,NA
1006263,"A409010000",1,2022-03-27,NA
1006263,"AVHSG0249",2,2022-03-27,136
1006263,"AWGM010000",1,2022-03-27,NA
1006263,"AVHSG0277",1,2022-03-27,NA
